Timestamp,Account,Account.1,Amount Received,Amount Paid,Is Laundering,sender_entity_type,receiver_entity_type
28.0,9977.0,17677.0,324.7,324.7,0,account,individual
28.0,9974.0,19969.0,263.04,263.04,0,business,business
28.0,5877.0,17735.0,208.44,208.44,0,individual,individual
28.0,2381.0,10835.0,116.79,116.79,0,individual,account
28.0,6656.0,6353.0,295.6,295.6,0,business,business
28.0,8817.0,12256.0,429.6,429.6,0,account,business
28.0,4624.0,19222.0,353.58,353.58,0,business,business
28.0,9393.0,14210.0,100.51,100.51,0,individual,account
28.0,5885.0,19970.0,335.73,335.73,0,individual,individual
28.0,7247.0,17712.0,110.55,110.55,0,individual,individual
28.0,3597.0,1921.0,162.74,162.74,0,payment_institution,payment_institution
28.0,6598.0,11456.0,299.54,299.54,0,business,individual
28.0,201.0,7040.0,125.91,125.91,0,individual,account
28.0,9235.0,18785.0,109.58,109.58,0,individual,account
28.0,9659.0,8325.0,382.0,382.0,0,individual,individual
28.0,5791.0,19121.0,323.91,323.91,0,individual,account
28.0,7219.0,12260.0,106.69,106.69,0,account,account
28.0,10799.0,19712.0,246.97,246.97,0,individual,account
28.0,3600.0,13450.0,353.14,353.14,0,individual,individual
28.0,6184.0,9447.0,107.12,107.12,0,account,business
28.0,4799.0,6002.0,332.01,332.01,1,business,account
28.0,3842.0,9057.0,258.92,258.92,0,individual,account
28.0,9978.0,3850.0,354.17,354.17,0,individual,individual
28.0,3666.0,9692.0,360.67,360.67,0,individual,business
28.0,552.0,19298.0,327.39,327.39,0,individual,business
28.0,7870.0,6928.0,301.91,301.91,0,individual,individual
28.0,6890.0,19986.0,503.91,503.91,1,individual,business
28.0,1180.0,1249.0,542.27,542.27,0,individual,individual
28.0,9764.0,1600.0,390.38,390.38,0,payment_institution,business
28.0,9994.0,513.0,376.92,376.92,1,business,account
28.0,7617.0,6720.0,258.82,258.82,0,individual,individual
28.0,7191.0,12883.0,490.42,490.42,0,individual,payment_institution
28.0,7411.0,14836.0,121.01,121.01,1,individual,individual
28.0,9985.0,10762.0,337.29,337.29,0,individual,individual
28.0,4281.0,19523.0,130.36,130.36,0,individual,individual
28.0,5122.0,8068.0,408.32,408.32,0,account,account
28.0,8551.0,896.0,286.92,286.92,0,individual,individual
28.0,1586.0,7685.0,146.97,146.97,0,business,individual
28.0,10588.0,1426.0,276.98,276.98,1,account,individual
28.0,5086.0,19873.0,565.32,565.32,1,individual,account
28.0,4850.0,14692.0,447.07,447.07,0,account,account
28.0,8544.0,19392.0,245.39,245.39,0,individual,individual
28.0,7712.0,16992.0,266.23,266.23,0,business,business
28.0,7377.0,12354.0,165.05,165.05,0,business,payment_institution
28.0,3533.0,4469.0,136.63,136.63,0,individual,individual
28.0,8005.0,9216.0,166.77,166.77,0,individual,business
28.0,7934.0,7488.0,321.98,321.98,0,account,individual
28.0,1453.0,9985.0,186.41,186.41,0,business,individual
28.0,10516.0,10384.0,359.26,359.26,0,account,individual
28.0,4622.0,18496.0,245.66,245.66,0,payment_institution,account
28.0,3339.0,19428.0,185.13,185.13,0,individual,individual
28.0,9460.0,16864.0,189.1,189.1,0,account,business
28.0,1964.0,7257.0,210.42,210.42,0,account,account
28.0,9893.0,4483.0,239.78,239.78,0,payment_institution,individual
28.0,6396.0,8800.0,119.66,119.66,0,payment_institution,business
28.0,11187.0,8917.0,483.6,483.6,0,individual,business
28.0,9726.0,8835.0,294.88,294.88,1,account,individual
28.0,8545.0,19956.0,359.1,359.1,1,individual,individual
28.0,9097.0,16770.0,434.42,434.42,0,business,individual
28.0,9490.0,9216.0,189.77,189.77,0,account,individual
28.0,8931.0,19594.0,555.59,555.59,0,individual,account
28.0,4239.0,8048.0,123.91,123.91,0,individual,individual
28.0,9818.0,14592.0,342.36,342.36,0,account,business
28.0,6024.0,10967.0,198.47,198.47,0,individual,individual
28.0,9989.0,11267.0,252.35,252.35,1,individual,business
28.0,6620.0,15542.0,221.69,221.69,0,individual,individual
28.0,3855.0,10695.0,335.64,335.64,0,individual,individual
29.0,8996.0,19873.0,491.1,491.1,1,account,individual
29.0,9983.0,17672.0,395.54,395.54,1,business,individual
29.0,5156.0,9251.0,432.25,432.25,0,individual,individual
29.0,8917.0,18692.0,596.25,596.25,0,account,account
29.0,7212.0,7397.0,187.11,187.11,0,business,business
29.0,2140.0,9667.0,152.44,152.44,0,individual,payment_institution
29.0,1061.0,19952.0,541.0,541.0,0,individual,individual
29.0,6868.0,5441.0,543.28,543.28,0,individual,individual
29.0,3019.0,16528.0,507.01,507.01,0,individual,individual
29.0,1659.0,12530.0,351.45,351.45,0,business,payment_institution
29.0,9997.0,9985.0,260.85,260.85,1,individual,individual
29.0,3604.0,17286.0,262.3,262.3,0,individual,individual
29.0,7409.0,13265.0,151.88,151.88,0,individual,individual
29.0,8999.0,17537.0,418.04,418.04,0,individual,individual
29.0,2832.0,6642.0,509.32,509.32,0,individual,individual
29.0,8104.0,9252.0,132.66,132.66,0,individual,individual
29.0,8787.0,18480.0,301.5,301.5,0,individual,individual
29.0,1164.0,19600.0,502.48,502.48,0,individual,individual
29.0,4424.0,5906.0,378.23,378.23,0,business,individual
29.0,673.0,16308.0,221.08,221.08,1,individual,business
29.0,9174.0,4450.0,470.97,470.97,0,account,account
29.0,8646.0,5968.0,314.17,314.17,0,individual,individual
29.0,8824.0,19027.0,553.22,553.22,0,payment_institution,payment_institution
29.0,6109.0,4308.0,100.43,100.43,0,individual,individual
29.0,6329.0,15248.0,159.8,159.8,0,business,account
29.0,2338.0,9154.0,127.22,127.22,0,individual,individual
29.0,7635.0,3505.0,370.57,370.57,0,payment_institution,business
29.0,1888.0,9751.0,301.1,301.1,0,individual,individual
29.0,9930.0,7298.0,273.23,273.23,0,business,individual
29.0,3374.0,9396.0,184.57,184.57,0,account,individual
29.0,9336.0,14116.0,191.5,191.5,0,business,business
29.0,9999.0,19981.0,317.64,317.64,1,individual,business
29.0,9999.0,19982.0,317.64,317.64,1,individual,individual
29.0,9289.0,13538.0,169.44,169.44,0,individual,account
29.0,9848.0,14208.0,367.64,367.64,0,individual,account
29.0,7185.0,15124.0,585.17,585.17,0,individual,individual
29.0,3261.0,18318.0,103.81,103.81,1,individual,business
29.0,6792.0,18437.0,323.3,323.3,1,individual,individual
29.0,8154.0,13041.0,183.27,183.27,0,individual,business
29.0,6420.0,15561.0,336.82,336.82,0,individual,individual
29.0,6424.0,9474.0,386.13,386.13,0,business,individual
29.0,9825.0,9796.0,249.47,249.47,0,account,business
29.0,9904.0,8386.0,353.32,353.32,1,business,individual
29.0,4742.0,16642.0,238.66,238.66,0,payment_institution,individual
29.0,6755.0,14774.0,305.52,305.52,0,individual,individual
29.0,8957.0,18177.0,558.22,558.22,0,account,individual
29.0,4171.0,17237.0,124.75,124.75,0,individual,individual
29.0,3479.0,1241.0,192.3,192.3,0,individual,individual
29.0,9170.0,17743.0,537.65,537.65,0,individual,individual
29.0,8949.0,4515.0,509.57,509.57,0,individual,individual
29.0,1892.0,9799.0,225.35,225.35,0,payment_institution,individual
29.0,9260.0,9802.0,151.28,151.28,0,business,individual
29.0,4197.0,18763.0,186.94,186.94,0,individual,payment_institution
29.0,8763.0,15152.0,239.16,239.16,1,business,individual
29.0,3101.0,19747.0,532.64,532.64,0,account,business
29.0,9978.0,9994.0,354.17,354.17,1,business,individual
29.0,5774.0,6394.0,263.51,263.51,0,individual,individual
29.0,10154.0,3746.0,194.44,194.44,0,individual,business
29.0,6179.0,17252.0,171.63,171.63,0,payment_institution,account
29.0,8818.0,6129.0,592.04,592.04,0,individual,individual
29.0,3441.0,10165.0,101.22,101.22,0,account,individual
29.0,4364.0,7814.0,186.02,186.02,0,business,individual
29.0,7985.0,9365.0,333.1,333.1,0,individual,individual
29.0,5455.0,19890.0,112.98,112.98,0,payment_institution,business
29.0,4679.0,19844.0,395.2,395.2,0,business,individual
29.0,7268.0,11025.0,181.03,181.03,0,account,individual
29.0,8045.0,8499.0,174.72,174.72,0,payment_institution,account
29.0,5236.0,7232.0,110.62,110.62,0,account,business
29.0,6672.0,18899.0,263.23,263.23,0,account,business
29.0,5358.0,19809.0,177.02,177.02,0,individual,account
29.0,4745.0,18390.0,275.54,275.54,0,account,individual
29.0,9842.0,5827.0,236.41,236.41,0,payment_institution,individual
29.0,6327.0,18374.0,116.69,116.69,0,business,individual
29.0,2557.0,10181.0,221.39,221.39,0,individual,business
29.0,1520.0,15670.0,167.55,167.55,0,account,individual
29.0,10707.0,19810.0,353.83,353.83,1,individual,individual
29.0,9985.0,17932.0,337.29,337.29,0,payment_institution,individual
29.0,10575.0,9842.0,315.45,315.45,0,individual,individual
29.0,9799.0,8134.0,277.42,277.42,0,individual,individual
29.0,9989.0,9988.0,252.35,252.35,1,individual,business
29.0,6501.0,19299.0,254.86,254.86,0,individual,account
29.0,8419.0,16901.0,218.75,218.75,0,individual,individual
29.0,11264.0,7249.0,168.57,168.57,1,individual,individual
29.0,2085.0,8259.0,195.57,195.57,0,account,business
29.0,7750.0,17184.0,338.95,338.95,0,individual,individual
29.0,7192.0,12800.0,583.44,583.44,0,business,business
29.0,3294.0,8597.0,139.63,139.63,0,account,individual
29.0,709.0,19972.0,291.66,291.66,1,individual,individual
29.0,3698.0,13382.0,331.01,331.01,0,business,individual
29.0,9063.0,16392.0,449.69,449.69,0,individual,business
29.0,2213.0,8215.0,194.22,194.22,0,business,account
29.0,5470.0,19304.0,186.58,186.58,0,individual,individual
29.0,4516.0,691.0,323.79,323.79,0,business,payment_institution
29.0,7118.0,19746.0,475.11,475.11,0,account,individual
29.0,10871.0,9880.0,526.53,526.53,0,individual,individual
29.0,4921.0,9936.0,597.95,597.95,0,individual,individual
29.0,7675.0,9458.0,375.95,375.95,0,business,individual
29.0,11378.0,19730.0,191.22,191.22,0,account,individual
29.0,1410.0,9684.0,182.75,182.75,0,individual,individual
29.0,8575.0,19906.0,291.57,291.57,1,individual,individual
29.0,8588.0,9781.0,365.25,365.25,0,individual,business
29.0,4913.0,16226.0,550.39,550.39,1,individual,individual
29.0,8583.0,1136.0,225.6,225.6,0,individual,individual
29.0,9732.0,14211.0,243.5,243.5,0,business,individual
29.0,9943.0,6149.0,310.08,310.08,1,account,individual
29.0,8927.0,9728.0,560.73,560.73,0,business,business
29.0,9425.0,19332.0,180.05,180.05,0,business,individual
29.0,8026.0,18084.0,142.72,142.72,0,account,business
29.0,8089.0,9649.0,133.27,133.27,0,individual,payment_institution
29.0,9478.0,5830.0,150.55,150.55,0,individual,business
29.0,4974.0,7507.0,507.66,507.66,0,account,account
29.0,926.0,13101.0,491.5,491.5,0,individual,business
29.0,7165.0,15377.0,498.13,498.13,0,individual,account
29.0,53.0,9028.0,132.0,132.0,0,business,individual
29.0,4104.0,4278.0,180.77,180.77,0,account,business
29.0,8953.0,17188.0,521.58,521.58,1,individual,individual
29.0,4739.0,3216.0,213.66,213.66,0,individual,account
29.0,4066.0,4537.0,128.66,128.66,0,individual,individual
29.0,1693.0,19056.0,328.58,328.58,0,business,individual
29.0,4808.0,7241.0,505.27,505.27,0,business,business
29.0,4086.0,19729.0,111.93,111.93,0,individual,individual
29.0,6370.0,19908.0,122.19,122.19,0,individual,individual
29.0,5491.0,10244.0,192.16,192.16,0,individual,individual
29.0,7913.0,15201.0,337.69,337.69,0,business,business
29.0,1850.0,17859.0,224.91,224.91,0,individual,individual
29.0,3694.0,16261.0,210.14,210.14,0,individual,individual
29.0,11547.0,9602.0,136.85,136.85,0,individual,individual
29.0,8228.0,9984.0,110.04,110.04,0,individual,individual
29.0,443.0,19037.0,293.44,293.44,0,individual,individual
29.0,9182.0,8387.0,440.58,440.58,0,individual,account
29.0,3742.0,19572.0,290.63,290.63,0,business,individual
29.0,8599.0,9826.0,343.54,343.54,0,account,business
29.0,9853.0,19654.0,211.36,211.36,0,payment_institution,individual
29.0,7223.0,9187.0,128.85,128.85,0,individual,business
29.0,9984.0,9993.0,200.97,200.97,0,individual,individual
29.0,9516.0,9093.0,112.7,112.7,0,individual,account
29.0,11366.0,17101.0,128.5,128.5,0,individual,individual
29.0,9827.0,9601.0,236.72,236.72,0,individual,individual
29.0,6121.0,9280.0,131.38,131.38,0,individual,account
29.0,7975.0,9169.0,284.94,284.94,0,account,business
29.0,2487.0,18674.0,316.23,316.23,0,account,business
29.0,4645.0,8994.0,257.04,257.04,0,account,account
29.0,9758.0,19520.0,367.48,367.48,1,individual,business
29.0,8556.0,14481.0,256.16,256.16,0,business,individual
29.0,3248.0,848.0,119.3,119.3,0,individual,account
29.0,10405.0,19896.0,276.91,276.91,0,business,individual
29.0,10557.0,7219.0,357.01,357.01,0,individual,business
29.0,9520.0,9984.0,148.85,148.85,0,individual,account
29.0,9699.0,8770.0,360.75,360.75,0,individual,account
29.0,7072.0,8339.0,484.82,484.82,0,individual,account
29.0,5801.0,8770.0,311.48,311.48,0,business,business
29.0,9076.0,13793.0,487.94,487.94,0,business,individual
29.0,10885.0,8486.0,500.79,500.79,1,individual,account
29.0,6587.0,9825.0,294.64,294.64,0,account,individual
29.0,3163.0,14852.0,439.14,439.14,0,business,account
29.0,2491.0,16032.0,330.04,330.04,0,individual,individual
29.0,6269.0,13016.0,129.02,129.02,0,individual,individual
29.0,10640.0,13121.0,218.53,218.53,0,individual,individual
29.0,11559.0,4823.0,178.58,178.58,0,individual,business
29.0,9594.0,9440.0,106.05,106.05,0,account,individual
29.0,6604.0,18902.0,327.6,327.6,0,business,account
29.0,8201.0,16976.0,150.75,150.75,0,individual,individual
29.0,7679.0,6192.0,232.6,232.6,0,individual,individual
29.0,3303.0,8420.0,149.32,149.32,1,business,account
29.0,5861.0,9540.0,204.13,204.13,1,business,business
29.0,4496.0,9728.0,232.13,232.13,0,individual,individual
29.0,11477.0,1139.0,142.13,142.13,0,individual,individual
29.0,8886.0,9985.0,516.55,516.55,0,payment_institution,individual
29.0,7518.0,18560.0,180.13,180.13,0,individual,individual
29.0,9517.0,13634.0,151.69,151.69,0,individual,individual
29.0,2253.0,12949.0,111.5,111.5,0,account,individual
29.0,5534.0,19987.0,101.52,101.52,1,business,business
29.0,9100.0,4484.0,493.54,493.54,0,individual,account
29.0,9845.0,19522.0,271.57,271.57,0,individual,individual
29.0,8555.0,14293.0,245.99,245.99,0,individual,individual
29.0,7816.0,6964.0,305.66,305.66,0,business,account
29.0,8232.0,7474.0,155.97,155.97,1,individual,business
29.0,2025.0,2197.0,113.81,113.81,0,business,individual
29.0,9166.0,19746.0,505.1,505.1,0,account,business
29.0,9211.0,9538.0,130.22,130.22,1,individual,account
29.0,8296.0,18177.0,146.44,146.44,0,individual,business
29.0,6915.0,8336.0,435.89,435.89,0,individual,individual
29.0,7860.0,10144.0,386.7,386.7,0,business,individual
29.0,4544.0,2661.0,291.07,291.07,0,individual,account
29.0,9992.0,9221.0,225.11,225.11,1,individual,individual
29.0,9995.0,19975.0,394.35,394.35,1,individual,business
29.0,2214.0,5220.0,123.81,123.81,0,account,individual
29.0,8923.0,6373.0,433.73,433.73,0,individual,individual
29.0,6268.0,9555.0,168.25,168.25,0,business,business
29.0,8762.0,9760.0,275.79,275.79,0,individual,payment_institution
29.0,6154.0,4768.0,117.23,117.23,1,individual,individual
29.0,7403.0,18278.0,120.91,120.91,0,individual,individual
29.0,638.0,19989.0,318.2,318.2,0,individual,individual
29.0,8907.0,15361.0,530.28,530.28,0,business,individual
29.0,10975.0,8432.0,546.15,546.15,0,payment_institution,individual
29.0,2454.0,16796.0,305.33,305.33,0,individual,individual
29.0,8387.0,19991.0,151.13,151.13,0,account,business
29.0,9323.0,18337.0,177.66,177.66,0,account,individual
29.0,9230.0,11041.0,118.26,118.26,0,individual,individual
29.0,8853.0,4528.0,560.29,560.29,1,individual,business
29.0,4274.0,17952.0,153.3,153.3,0,individual,individual
29.0,3096.0,5490.0,579.29,579.29,0,account,individual
29.0,7231.0,17202.0,108.93,108.93,0,individual,business
29.0,9424.0,14336.0,102.2,102.2,0,business,account
29.0,2976.0,9570.0,546.2,546.2,0,individual,account
29.0,8960.0,19623.0,519.4,519.4,0,individual,account
29.0,11056.0,9716.0,562.58,562.58,0,individual,individual
29.0,10209.0,15830.0,139.11,139.11,0,payment_institution,individual
29.0,1516.0,7843.0,198.0,198.0,0,individual,individual
29.0,6621.0,19088.0,367.79,367.79,0,individual,individual
29.0,2066.0,2294.0,138.5,138.5,0,individual,business
29.0,4300.0,19490.0,136.44,136.44,0,individual,individual
29.0,8263.0,17040.0,107.73,107.73,1,account,business
29.0,8076.0,179.0,188.55,188.55,0,individual,business
29.0,1545.0,19196.0,193.49,193.49,0,individual,account
29.0,4677.0,6787.0,380.33,380.33,0,account,individual
29.0,5708.0,4018.0,380.86,380.86,0,individual,individual
29.0,6591.0,6338.0,321.94,321.94,0,individual,payment_institution
29.0,9724.0,19397.0,321.32,321.32,0,business,account
29.0,4360.0,9401.0,145.02,145.02,0,account,business
29.0,7577.0,8481.0,153.58,153.58,0,account,business
29.0,9335.0,19692.0,136.17,136.17,0,individual,individual
29.0,7815.0,3280.0,340.17,340.17,0,individual,business
29.0,5915.0,8212.0,272.45,272.45,0,payment_institution,individual
29.0,5990.0,19793.0,280.07,280.07,1,individual,business
29.0,9476.0,18276.0,114.66,114.66,1,business,account
29.0,8843.0,19988.0,546.52,546.52,0,business,individual
29.0,11405.0,19701.0,176.58,176.58,0,individual,business
29.0,8069.0,10768.0,127.8,127.8,0,individual,individual
29.0,9958.0,2693.0,382.54,382.54,1,individual,business
29.0,5568.0,8017.0,106.76,106.76,0,individual,individual
29.0,9684.0,9410.0,253.21,253.21,0,business,business
29.0,3360.0,19808.0,190.42,190.42,1,business,individual
29.0,241.0,9953.0,186.13,186.13,0,individual,individual
29.0,6536.0,18641.0,349.88,349.88,0,payment_institution,individual
29.0,9553.0,8582.0,143.0,143.0,0,individual,individual
29.0,4077.0,17873.0,155.47,155.47,1,account,business
29.0,2062.0,9478.0,101.48,101.48,0,business,payment_institution
29.0,3127.0,19473.0,504.01,504.01,0,payment_institution,account
29.0,9982.0,9733.0,383.22,383.22,1,individual,individual
29.0,4980.0,2757.0,467.95,467.95,0,account,business
29.0,8736.0,19537.0,255.83,255.83,0,individual,individual
29.0,4031.0,19538.0,113.5,113.5,0,business,account
29.0,9967.0,14979.0,312.57,312.57,0,account,individual
29.0,3768.0,19748.0,220.64,220.64,1,individual,individual
29.0,7395.0,9905.0,125.2,125.2,0,business,business
29.0,9286.0,9920.0,181.67,181.67,0,individual,individual
29.0,8718.0,9990.0,291.94,291.94,0,payment_institution,individual
29.0,9914.0,6274.0,350.91,350.91,0,individual,business
29.0,9159.0,9442.0,591.97,591.97,0,business,individual
29.0,9897.0,13697.0,347.57,347.57,0,individual,business
29.0,4475.0,17249.0,220.64,220.64,0,business,business
29.0,6899.0,6820.0,576.5,576.5,1,payment_institution,individual
29.0,9676.0,11073.0,247.07,247.07,0,business,individual
29.0,7300.0,17460.0,126.61,126.61,0,business,account
29.0,9790.0,9989.0,276.86,276.86,1,individual,individual
29.0,1939.0,19285.0,382.61,382.61,0,individual,individual
29.0,3264.0,17060.0,174.63,174.63,1,individual,individual
29.0,9374.0,7653.0,116.25,116.25,0,business,business
